release,release_date,filename,url,md5_hash
DepMap Public 24Q4,2024-12-16,CRISPRInferredModelEfficacy.csv,https://ndownloader.figshare.com/files/51064994,dc1764de570b7b0adac1da60954ae930
DepMap Public 24Q4,2024-12-16,CRISPRInferredSequenceOverdispersion.csv,https://ndownloader.figshare.com/files/51065072,d333cd8ccd658052de5eb2ad80ead74c
DepMap Public 24Q4,2024-12-16,CRISPRInferredCommonEssentials.csv,https://ndownloader.figshare.com/files/51064916,545edef0d377f252db6e5e675201bd77
DepMap Public 24Q4,2024-12-16,AchillesCommonEssentialControls.csv,https://ndownloader.figshare.com/files/51063560,9cc07e7ebc282984d8107341dfde8f26
DepMap Public 24Q4,2024-12-16,AchillesNonessentialControls.csv,https://ndownloader.figshare.com/files/51063566,ca6a757db1cae49b913423ce73b818cf
DepMap Public 24Q4,2024-12-16,AvanaRawReadcounts.csv,https://ndownloader.figshare.com/files/51064568,8bf184136edbcb187e2c9844cea96ea9
DepMap Public 24Q4,2024-12-16,HumagneRawReadcounts.csv,https://ndownloader.figshare.com/files/51065252,f43d5d558c7fa4674d734e14d8fe1ce5
DepMap Public 24Q4,2024-12-16,KYRawReadcounts.csv,https://ndownloader.figshare.com/files/51065288,0765f924355f5883ce3e1cafa769a2f5
DepMap Public 24Q4,2024-12-16,AvanaLogfoldChange.csv,https://ndownloader.figshare.com/files/51063578,5e84369ee79fb9c042b007fecd8f9846
DepMap Public 24Q4,2024-12-16,HumagneLogfoldChange.csv,https://ndownloader.figshare.com/files/51065237,b4dc13aff03624666f4da2c4aeb42927
DepMap Public 24Q4,2024-12-16,KYLogfoldChange.csv,https://ndownloader.figshare.com/files/51065282,bd178085069de8171ed2e699fb859479
DepMap Public 24Q4,2024-12-16,AvanaGuideMap.csv,https://ndownloader.figshare.com/files/51063575,380bb5e44d36e16bbc66123e3560e302
DepMap Public 24Q4,2024-12-16,HumagneGuideMap.csv,https://ndownloader.figshare.com/files/51065234,81a6fdfd9601c4420dc08528fffcc9ed
DepMap Public 24Q4,2024-12-16,KYGuideMap.csv,https://ndownloader.figshare.com/files/51065258,2e9f561a2514acb038af644a21065bee
DepMap Public 24Q4,2024-12-16,AchillesScreenQCReport.csv,https://ndownloader.figshare.com/files/51063569,701f9dda05e9e560b160e039487a9d8d
DepMap Public 24Q4,2024-12-16,AchillesSequenceQCReport.csv,https://ndownloader.figshare.com/files/51063572,e33382a1b193b0a24fe3c5d9e09ae49d
DepMap Public 24Q4,2024-12-16,AchillesHighVarianceGeneControls.csv,https://ndownloader.figshare.com/files/51063563,5e774422fe172a3a99caa51e2bb0faaa
DepMap Public 24Q4,2024-12-16,OmicsExpressionGenesExpectedCountProfile.csv,https://ndownloader.figshare.com/files/51065477,0cf3ab585fa9571186a1f5e92bc15ccb
DepMap Public 24Q4,2024-12-16,OmicsExpressionProteinCodingGenesTPMLogp1.csv,https://ndownloader.figshare.com/files/51065489,71794802b750ce77c422dad0720a40af
DepMap Public 24Q4,2024-12-16,OmicsExpressionProteinCodingGenesTPMLogp1BatchCorrected.csv,https://ndownloader.figshare.com/files/51065492,afefd19098154a62972eb975a55a36c9
DepMap Public 24Q4,2024-12-16,OmicsExpressionProteinCodingGenesTPMLogp1Stranded.csv,https://ndownloader.figshare.com/files/51065495,2426172ba8da8760bfc9b477a1c90843
DepMap Public 24Q4,2024-12-16,OmicsExpressionTranscriptsExpectedCountProfile.csv,https://ndownloader.figshare.com/files/51065519,d2c0756632eabcf0e097d3f744ccd4ba
DepMap Public 24Q4,2024-12-16,OmicsExpressionTranscriptsTPMLogp1Profile.csv,https://ndownloader.figshare.com/files/51065534,db2f0c037ff8be1c73818fd9a43ac2d9
DepMap Public 24Q4,2024-12-16,OmicsExpressionAllGenesTPMLogp1Profile.csv,https://ndownloader.figshare.com/files/51065360,41392c4fe828d80afa39da000bc0f70a
DepMap Public 24Q4,2024-12-16,OmicsExpressionAllGenesEffectiveLengthProfile.csv,https://ndownloader.figshare.com/files/51065342,0190e53f95137b3b51286a2a4b1803b3
DepMap Public 24Q4,2024-12-16,OmicsExpressionRNASeQCGeneCountProfile.csv,https://ndownloader.figshare.com/files/51065501,9ab6b559a83b0886563cf7f52e5da15e
DepMap Public 24Q4,2024-12-16,OmicsExpressionRNASeQCGeneCountStrandedProfile.csv,https://ndownloader.figshare.com/files/51065513,5d3c6b924fd2107a4d6b64f3dfb67f18
DepMap Public 24Q4,2024-12-16,OmicsCNSegmentsProfile.csv,https://ndownloader.figshare.com/files/51065333,79fc5cf5c46f215ef085dddaa0e56860
DepMap Public 24Q4,2024-12-16,OmicsCNGene.csv,https://ndownloader.figshare.com/files/51065324,4696565fa74dc805983bc278b4a41802
DepMap Public 24Q4,2024-12-16,PortalOmicsCNGeneLog2.csv,https://ndownloader.figshare.com/files/51065765,e7e07461820e47bfe4871e8cfb848977
DepMap Public 24Q4,2024-12-16,OmicsFusionFiltered.csv,https://ndownloader.figshare.com/files/51065693,16ebb6c5cab1e066d904ac6d7488f82e
DepMap Public 24Q4,2024-12-16,OmicsFusionUnfilteredProfile.csv,https://ndownloader.figshare.com/files/51065696,50e631c5de5d125ff30847d8c9c04865
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutations.csv,https://ndownloader.figshare.com/files/51065732,7bdba347a1602fe96d5654a74d6e52f1
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutationsProfile.csv,https://ndownloader.figshare.com/files/51065753,f78599f73d0b696dde81ffe5007e004c
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutationsMAFProfile.maf,https://ndownloader.figshare.com/files/51065741,84a4f416449abe9b54b87c47210fbb43
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutationsMatrixHotspot.csv,https://ndownloader.figshare.com/files/51065750,a5aeb1deef897ead3c955c372148d840
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutationsMatrixDamaging.csv,https://ndownloader.figshare.com/files/51065747,cb20fdbe1cf3b9b0d8ed4f53e1f399b6
DepMap Public 24Q4,2024-12-16,OmicsExpressionGeneSetEnrichment.csv,https://ndownloader.figshare.com/files/51065381,c23d7d4a0166f36b78c8dbb20c8908f6
DepMap Public 24Q4,2024-12-16,OmicsExpressionGeneSetEnrichmentProfile.csv,https://ndownloader.figshare.com/files/51065450,b6c8c37a34b6dc0c8109d63466a8eba8
DepMap Public 24Q4,2024-12-16,OmicsProfiles.csv,https://ndownloader.figshare.com/files/51065723,7195088a5fc41eddb3f896c6e984a992
DepMap Public 24Q4,2024-12-16,OmicsDefaultModelProfiles.csv,https://ndownloader.figshare.com/files/51065339,4d342a03701c0a4c0742fedb56c1de40
DepMap Public 24Q4,2024-12-16,OmicsDefaultModelConditionProfiles.csv,https://ndownloader.figshare.com/files/51065336,b10103a813975dc204630e70d825c12c
DepMap Public 24Q4,2024-12-16,OmicsGuideMutationsBinaryKY.csv,https://ndownloader.figshare.com/files/51065714,c66aa7272d6a4c399edc7dadf8a39cba
DepMap Public 24Q4,2024-12-16,OmicsGuideMutationsBinaryHumagne.csv,https://ndownloader.figshare.com/files/51065708,89f5db84325fc164d19a1e4b4a4bbaeb
DepMap Public 24Q4,2024-12-16,OmicsGuideMutationsBinaryAvana.csv,https://ndownloader.figshare.com/files/51065699,1a455b4ff3595ac4dd055f681c291301
DepMap Public 24Q4,2024-12-16,OmicsAbsoluteCNGene.csv,https://ndownloader.figshare.com/files/51065303,16afffb33230de2fd13e15e753e28a9b
DepMap Public 24Q4,2024-12-16,OmicsAbsoluteCNSegmentsProfile.csv,https://ndownloader.figshare.com/files/51065321,e5d3a4425a3ce6d77c42ca75cd13b71b
DepMap Public 24Q4,2024-12-16,OmicsLoH.csv,https://ndownloader.figshare.com/files/51065717,55d0c2557fa7f987fc0259dff0792f80
DepMap Public 24Q4,2024-12-16,OmicsSignatures.csv,https://ndownloader.figshare.com/files/51065726,14bdb13656a584dab52e2959a1e11c5a
DepMap Public 24Q4,2024-12-16,OmicsSignaturesProfile.csv,https://ndownloader.figshare.com/files/51065729,94f8afe88b5a896126b4f122d836bb44
DepMap Public 24Q4,2024-12-16,Model.csv,https://ndownloader.figshare.com/files/51065297,675210d17675f3517b0ce39a3c274f16
DepMap Public 24Q4,2024-12-16,ModelCondition.csv,https://ndownloader.figshare.com/files/51065300,1f6033eb5b7a843b20cebe5ab63d3feb
DepMap Public 24Q4,2024-12-16,OmicsMicrosatelliteRepeatsProfile.csv,https://ndownloader.figshare.com/files/51065720,ad8c498cf0979bcfdef95ff16386ed61
DepMap Public 24Q4,2024-12-16,OmicsExpressionAllGenesTPMLogp1StrandedProfile.csv,https://ndownloader.figshare.com/files/51065378,e812c308e311f4b2275c6d51e683f3a9
DepMap Public 24Q4,2024-12-16,OmicsExpressionTranscriptsTPMLogp1StrandedProfile.csv,https://ndownloader.figshare.com/files/51065690,2175eb72675adf4693c3e79ba092a7bc
DepMap Public 24Q4,2024-12-16,OmicsExpressionGenesExpectedCountStrandedProfile.csv,https://ndownloader.figshare.com/files/51065486,cfd63e39aec4617f18f7cbb5763e22f4
DepMap Public 24Q4,2024-12-16,OmicsExpressionTranscriptsExpectedCountStrandedProfile.csv,https://ndownloader.figshare.com/files/51065522,d0ea04befa9ccf5274ce4482a81bf0a6
DepMap Public 24Q4,2024-12-16,Gene.csv,https://ndownloader.figshare.com/files/51065183,ec139ccb21b8ccb0714f21bdcc6f4137
DepMap Public 24Q4,2024-12-16,PortalCompounds.csv,https://ndownloader.figshare.com/files/51065762,8234f528f1c9e157753fa006263798d6
DepMap Public 24Q2,2024-05-22,ScreenSequenceMap.csv,https://ndownloader.figshare.com/files/46500445,
DepMap Public 24Q2,2024-05-22,README.txt,https://ndownloader.figshare.com/files/46500415,
DepMap Public 24Q2,2024-05-22,ScreenGeneEffect.csv,https://ndownloader.figshare.com/files/46500430,
DepMap Public 24Q2,2024-05-22,ScreenGeneEffectUncorrected.csv,https://ndownloader.figshare.com/files/46500436,
DepMap Public 24Q2,2024-05-22,ScreenNaiveGeneScore.csv,https://ndownloader.figshare.com/files/46500439,
DepMap Public 24Q2,2024-05-22,ScreenGeneDependency.csv,https://ndownloader.figshare.com/files/46500418,
DepMap Public 24Q2,2024-05-22,CRISPRScreenMap.csv,https://ndownloader.figshare.com/files/46489624,e8c2b3902baf7e6c82fac1cf2aec8bff
DepMap Public 24Q2,2024-05-22,CRISPRGeneEffect.csv,https://ndownloader.figshare.com/files/46489063,d10d73692672380b3792231549e97d5a
DepMap Public 24Q2,2024-05-22,CRISPRGeneEffectUncorrected.csv,https://ndownloader.figshare.com/files/46489171,70d5190d363b1b5596bb6e9572dde3ef
DepMap Public 24Q2,2024-05-22,CRISPRInferredLibraryEffect.csv,https://ndownloader.figshare.com/files/46489609,db52f1648af58157ceb8902cd6de6003
DepMap Public 24Q2,2024-05-22,CRISPRInitialOffset.csv,https://ndownloader.figshare.com/files/46489621,1b660df6b9a8906a9d58cd5123c9a1db
DepMap Public 24Q2,2024-05-22,CRISPRGeneDependency.csv,https://ndownloader.figshare.com/files/46489021,6aaa6c239dfb4060e5a68906644d9f69
DepMap Public 24Q2,2024-05-22,CRISPRInferredGuideEfficacy.csv,https://ndownloader.figshare.com/files/46489603,fb0490b55d7da55d6975b6bfd495a05b
DepMap Public 24Q2,2024-05-22,CRISPRInferredModelGrowthRate.csv,https://ndownloader.figshare.com/files/46489615,49f1ad52ef650d6737e2a501b823a4ae
DepMap Public 24Q2,2024-05-22,CRISPRInferredModelEfficacy.csv,https://ndownloader.figshare.com/files/46489612,eede56d7d3d619237f64601322233e26
DepMap Public 24Q2,2024-05-22,CRISPRInferredSequenceOverdispersion.csv,https://ndownloader.figshare.com/files/46489618,232b6498b55e8e7b41fc0d4bc8b1a880
DepMap Public 24Q2,2024-05-22,CRISPRInferredCommonEssentials.csv,https://ndownloader.figshare.com/files/46489597,76dd2c044e9aa42bdfa344c8681904f7
DepMap Public 24Q2,2024-05-22,AchillesCommonEssentialControls.csv,https://ndownloader.figshare.com/files/46486180,1cbfa612d5d4d16e287bb9f23964839c
DepMap Public 24Q2,2024-05-22,AchillesNonessentialControls.csv,https://ndownloader.figshare.com/files/46486201,9b210b75fdc9c9af6408941f730279ab
DepMap Public 24Q2,2024-05-22,AvanaRawReadcounts.csv,https://ndownloader.figshare.com/files/46488025,c902ca420f421d78e95c878eb05f1a57
DepMap Public 24Q2,2024-05-22,HumagneRawReadcounts.csv,https://ndownloader.figshare.com/files/46489633,510793f0870e0b9dce9e50fc4e8c09da
DepMap Public 24Q2,2024-05-22,KYRawReadcounts.csv,https://ndownloader.figshare.com/files/46489693,2227039fa0f3eeffdbc489cca66217a7
DepMap Public 24Q2,2024-05-22,AvanaLogfoldChange.csv,https://ndownloader.figshare.com/files/46486252,ab2f2266698d2b2281de83ee795595f5
DepMap Public 24Q2,2024-05-22,HumagneLogfoldChange.csv,https://ndownloader.figshare.com/files/46489630,cc4b74231a3ea7f64febffcd80171a73
DepMap Public 24Q2,2024-05-22,KYLogfoldChange.csv,https://ndownloader.figshare.com/files/46489642,5c69ca9f02dade68760e2480ca0c77e9
DepMap Public 24Q2,2024-05-22,AvanaGuideMap.csv,https://ndownloader.figshare.com/files/46486231,b694af3982d70117fd6214fdd8ce2e2e
DepMap Public 24Q2,2024-05-22,HumagneGuideMap.csv,https://ndownloader.figshare.com/files/46489627,73ac49f7b505b7f26b1dd5b83dbe1352
DepMap Public 24Q2,2024-05-22,KYGuideMap.csv,https://ndownloader.figshare.com/files/46489639,2ef1cb175dd2c3314edd86705a598fd5
DepMap Public 24Q2,2024-05-22,AchillesScreenQCReport.csv,https://ndownloader.figshare.com/files/46486213,678c331e87b758a66f41e29de0284e96
DepMap Public 24Q2,2024-05-22,AchillesSequenceQCReport.csv,https://ndownloader.figshare.com/files/46486222,13a826add1ac949863796146143591ed
DepMap Public 24Q2,2024-05-22,AchillesHighVarianceGeneControls.csv,https://ndownloader.figshare.com/files/46486192,3ac0c7bfd07132bf2718592c1e138d62
DepMap Public 24Q2,2024-05-22,OmicsExpressionGenesExpectedCountProfile.csv,https://ndownloader.figshare.com/files/46490866,dbc27743c7d208a17c7dd8992eddd192
DepMap Public 24Q2,2024-05-22,OmicsExpressionProteinCodingGenesTPMLogp1.csv,https://ndownloader.figshare.com/files/46490878,f00c434db50d811544ac4d047003979f
DepMap Public 24Q2,2024-05-22,OmicsExpressionProteinCodingGenesTPMLogp1BatchCorrected.csv,https://ndownloader.figshare.com/files/46493230,2078593f44c851aa9668655e5521debe
DepMap Public 24Q2,2024-05-22,OmicsExpressionProteinCodingGenesTPMLogp1Stranded.csv,https://ndownloader.figshare.com/files/46493242,c4eac54206a1856b464b9bfdd924dca0
DepMap Public 24Q2,2024-05-22,OmicsExpressionTranscriptsExpectedCountProfile.csv,https://ndownloader.figshare.com/files/46493425,8d58d5537d4a89949d30aaeeb94c3491
DepMap Public 24Q2,2024-05-22,OmicsExpressionTranscriptsTPMLogp1Profile.csv,https://ndownloader.figshare.com/files/46493506,b0ead1173f587b1b95840e59c6e1faef
DepMap Public 24Q2,2024-05-22,OmicsExpressionAllGenesTPMLogp1Profile.csv,https://ndownloader.figshare.com/files/46490482,51cd754cbf6ddd15c0d1c03c982829a8
DepMap Public 24Q2,2024-05-22,OmicsExpressionAllGenesEffectiveLengthProfile.csv,https://ndownloader.figshare.com/files/46489834,c3cac74f772e4f38fcff4481ba7db680
DepMap Public 24Q2,2024-05-22,OmicsExpressionRNASeQCGeneCountProfile.csv,https://ndownloader.figshare.com/files/46493254,a9ec0c2d9bf8db871dc71220880688a8
DepMap Public 24Q2,2024-05-22,OmicsExpressionRNASeQCGeneCountStrandedProfile.csv,https://ndownloader.figshare.com/files/46493422,4722c43b21789cb36fd6aeca867395e3
DepMap Public 24Q2,2024-05-22,OmicsCNSegmentsProfile.csv,https://ndownloader.figshare.com/files/46489822,3010d029e9a294779c0429fb74c8608c
DepMap Public 24Q2,2024-05-22,OmicsCNGene.csv,https://ndownloader.figshare.com/files/46489771,36ad55120ccae96671ceaa235e331f81
DepMap Public 24Q2,2024-05-22,PortalOmicsCNGeneLog2.csv,https://ndownloader.figshare.com/files/46500397,
DepMap Public 24Q2,2024-05-22,OmicsFusionFiltered.csv,https://ndownloader.figshare.com/files/46494667,775f63df2036c962989bd8969fd2a32a
DepMap Public 24Q2,2024-05-22,OmicsFusionUnfilteredProfile.csv,https://ndownloader.figshare.com/files/46494682,7c40057acda48461e80cf115982eb828
DepMap Public 24Q2,2024-05-22,OmicsSomaticMutations.csv,https://ndownloader.figshare.com/files/46500367,b81d9886ab222683038a0a93544a26a5
DepMap Public 24Q2,2024-05-22,OmicsSomaticMutationsProfile.csv,https://ndownloader.figshare.com/files/46500382,
DepMap Public 24Q2,2024-05-22,OmicsSomaticMutationsMAFProfile.maf,https://ndownloader.figshare.com/files/46500373,72c2ac77a376f1641523fc871a913c37
DepMap Public 24Q2,2024-05-22,OmicsSomaticMutationsMatrixHotspot.csv,https://ndownloader.figshare.com/files/46500379,4adce91be0ca472f4e0e14772e0baced
DepMap Public 24Q2,2024-05-22,OmicsSomaticMutationsMatrixDamaging.csv,https://ndownloader.figshare.com/files/46500376,02f3568b71af0ca3e8d10e681eefac86
DepMap Public 24Q2,2024-05-22,OmicsExpressionGeneSetEnrichment.csv,https://ndownloader.figshare.com/files/46490557,ffaaff1504af8cd2bec4d289a00d5691
DepMap Public 24Q2,2024-05-22,OmicsExpressionGeneSetEnrichmentProfile.csv,https://ndownloader.figshare.com/files/46490821,3dfb4c46b8107265c23ce9ab7c3d9062
DepMap Public 24Q2,2024-05-22,OmicsProfiles.csv,https://ndownloader.figshare.com/files/46500358,928c5c410288a229bc84f9e05cd9a117
DepMap Public 24Q2,2024-05-22,OmicsDefaultModelProfiles.csv,https://ndownloader.figshare.com/files/46489831,b8b534fe407fe6beefe06ba86266bf84
DepMap Public 24Q2,2024-05-22,OmicsDefaultModelConditionProfiles.csv,https://ndownloader.figshare.com/files/46489828,6165c2126c2ee64bf29909294a5a81b6
DepMap Public 24Q2,2024-05-22,OmicsGuideMutationsBinaryKY.csv,https://ndownloader.figshare.com/files/46500340,bd9a12491aacb8f2bdf70403e9e80d1d
DepMap Public 24Q2,2024-05-22,OmicsGuideMutationsBinaryHumagne.csv,https://ndownloader.figshare.com/files/46494931,1485540bb6d9b6caba60a83ac8c5115d
DepMap Public 24Q2,2024-05-22,OmicsGuideMutationsBinaryAvana.csv,https://ndownloader.figshare.com/files/46494727,3a9c9e29f7aed2523c45a9f32806a9a5
DepMap Public 24Q2,2024-05-22,OmicsAbsoluteCNGene.csv,https://ndownloader.figshare.com/files/46489741,f784a67fa640d7e353a052cb3694668b
DepMap Public 24Q2,2024-05-22,OmicsAbsoluteCNSegmentsProfile.csv,https://ndownloader.figshare.com/files/46489762,14f9dcf6efc3beabe9662a0179338793
DepMap Public 24Q2,2024-05-22,OmicsLoH.csv,https://ndownloader.figshare.com/files/46500346,26042d3e055bf8f7a3ebfffb4dd81c6f
DepMap Public 24Q2,2024-05-22,OmicsSignatures.csv,https://ndownloader.figshare.com/files/46500361,e742d97381d05111ce7d960ece1550de
DepMap Public 24Q2,2024-05-22,OmicsSignaturesProfile.csv,https://ndownloader.figshare.com/files/46500364,dc5209a7f84fee24ecfbd89537b0f1e2
DepMap Public 24Q2,2024-05-22,Model.csv,https://ndownloader.figshare.com/files/46489732,e5b60d1ce7636542d93f45494019eded
DepMap Public 24Q2,2024-05-22,ModelCondition.csv,https://ndownloader.figshare.com/files/46489738,875f8352144d2ec52adf59ae0fdb9a18
DepMap Public 23Q4,2023-11-20,README.txt,https://ndownloader.figshare.com/files/43347678,4d2dae9dedf976048eab4827643bdf79
DepMap Public 23Q4,2023-11-20,ScreenGeneEffect.csv,https://ndownloader.figshare.com/files/43347738,b9dfbcacc6077afdbdf6dfa2f4cdf9f3
DepMap Public 23Q4,2023-11-20,ScreenGeneEffectUncorrected.csv,https://ndownloader.figshare.com/files/43347750,a143942e36d172a4afc31dd75470886a
DepMap Public 23Q4,2023-11-20,ScreenNaiveGeneScore.csv,https://ndownloader.figshare.com/files/43347798,265f8372e9cd0fad56c1a6b66b8a783d
DepMap Public 23Q4,2023-11-20,ScreenGeneDependency.csv,https://ndownloader.figshare.com/files/43347693,8116b5377032a4836719d64179b55f84
DepMap Public 23Q4,2023-11-20,CRISPRScreenMap.csv,https://ndownloader.figshare.com/files/43346742,f1ed6aa82b884c7123291cbe1dde28cd
DepMap Public 23Q4,2023-11-20,CRISPRGeneEffect.csv,https://ndownloader.figshare.com/files/43346616,8bfb35c18b7469020dbd5ae4b6274492
DepMap Public 23Q4,2023-11-20,CRISPRGeneEffectUncorrected.csv,https://ndownloader.figshare.com/files/43346670,7a810cfab5b443ff38bb8b942bba233e
DepMap Public 23Q4,2023-11-20,CRISPRGeneDependency.csv,https://ndownloader.figshare.com/files/43346574,b5816e6f4e3380f175bb1746494e6886
DepMap Public 23Q4,2023-11-20,CRISPRInferredGuideEfficacy.csv,https://ndownloader.figshare.com/files/43346709,6f42112866c56ac369b6ab8f0735e297
DepMap Public 23Q4,2023-11-20,CRISPRInferredLibraryEffect.csv,https://ndownloader.figshare.com/files/43346715,33c7e4587245d92f5b66d8da32f9d592
DepMap Public 23Q4,2023-11-20,CRISPRInitialOffset.csv,https://ndownloader.figshare.com/files/43346733,b7d634eb2572f0fca44b7a493bbfeb5d
DepMap Public 23Q4,2023-11-20,CRISPRInferredModelGrowthRate.csv,https://ndownloader.figshare.com/files/43346724,35d1548713f0371d18f57e571d6c9ae8
DepMap Public 23Q4,2023-11-20,CRISPRInferredModelEfficacy.csv,https://ndownloader.figshare.com/files/43346718,9bddfb466de2704d1ce24cb568bce76a
DepMap Public 23Q4,2023-11-20,CRISPRInferredSequenceOverdispersion.csv,https://ndownloader.figshare.com/files/43346727,553d71e26ae537145e11309339fe100a
DepMap Public 23Q4,2023-11-20,CRISPRInferredCommonEssentials.csv,https://ndownloader.figshare.com/files/43346706,4e47903610d7aeeb65f09341f094ff6d
DepMap Public 23Q4,2023-11-20,AchillesCommonEssentialControls.csv,https://ndownloader.figshare.com/files/43346361,1cbfa612d5d4d16e287bb9f23964839c
DepMap Public 23Q4,2023-11-20,AchillesNonessentialControls.csv,https://ndownloader.figshare.com/files/43346370,9b210b75fdc9c9af6408941f730279ab
DepMap Public 23Q4,2023-11-20,AvanaRawReadcounts.csv,https://ndownloader.figshare.com/files/43346505,a7b583863872e08e905f1c9fb68f7d2c
DepMap Public 23Q4,2023-11-20,HumagneRawReadcounts.csv,https://ndownloader.figshare.com/files/43346760,246535076efb3ecb86eb29cacf8a7e96
DepMap Public 23Q4,2023-11-20,KYRawReadcounts.csv,https://ndownloader.figshare.com/files/43346832,6eb52de059a73e43add1d54a9ba07c6d
DepMap Public 23Q4,2023-11-20,AvanaLogfoldChange.csv,https://ndownloader.figshare.com/files/43346409,58b1f479091a9f8b3e858d69d55413c4
DepMap Public 23Q4,2023-11-20,HumagneLogfoldChange.csv,https://ndownloader.figshare.com/files/43346751,8a0c196a44f145f3ea3b83d3351fa68a
DepMap Public 23Q4,2023-11-20,KYLogfoldChange.csv,https://ndownloader.figshare.com/files/43346778,c711c9413b63fe7c55b734e43cdeca91
DepMap Public 23Q4,2023-11-20,AvanaGuideMap.csv,https://ndownloader.figshare.com/files/43346391,b694af3982d70117fd6214fdd8ce2e2e
DepMap Public 23Q4,2023-11-20,HumagneGuideMap.csv,https://ndownloader.figshare.com/files/43346748,73ac49f7b505b7f26b1dd5b83dbe1352
DepMap Public 23Q4,2023-11-20,KYGuideMap.csv,https://ndownloader.figshare.com/files/43346769,2ef1cb175dd2c3314edd86705a598fd5
DepMap Public 23Q4,2023-11-20,ScreenSequenceMap.csv,https://ndownloader.figshare.com/files/43347852,45af41b90041848b2c7d54c70ab6c6bc
DepMap Public 23Q4,2023-11-20,AchillesScreenQCReport.csv,https://ndownloader.figshare.com/files/43346379,c5dd63bb4df6c5d68d59a520eab22307
DepMap Public 23Q4,2023-11-20,AchillesSequenceQCReport.csv,https://ndownloader.figshare.com/files/43346382,6ade416bb89754686d001318dddb2fcb
DepMap Public 23Q4,2023-11-20,AchillesHighVarianceGeneControls.csv,https://ndownloader.figshare.com/files/43346367,3ac0c7bfd07132bf2718592c1e138d62
DepMap Public 23Q4,2023-11-20,OmicsExpressionGenesExpectedCountProfile.csv,https://ndownloader.figshare.com/files/43347165,cd29c812d1d5e1c1d35c4f62e4b9eec7
DepMap Public 23Q4,2023-11-20,OmicsExpressionProteinCodingGenesTPMLogp1.csv,https://ndownloader.figshare.com/files/43347204,9402aa25a19279bb20a5d6cf8791a88f
DepMap Public 23Q4,2023-11-20,OmicsExpressionTranscriptsExpectedCountProfile.csv,https://ndownloader.figshare.com/files/43347255,7c6da6177171779c1037b94770ac6051
DepMap Public 23Q4,2023-11-20,OmicsExpressionTranscriptsTPMLogp1Profile.csv,https://ndownloader.figshare.com/files/43347351,66fd825a90d00ca03c3c6c7bb8291ceb
DepMap Public 23Q4,2023-11-20,OmicsExpressionAllGenesTPMLogp1Profile.csv,https://ndownloader.figshare.com/files/43346994,07b6111b1b886b34f6f2f120512d9627
DepMap Public 23Q4,2023-11-20,OmicsExpressionAllGenesEffectiveLengthProfile.csv,https://ndownloader.figshare.com/files/43346964,9cc0bd103307c20eab944b4d0fff1930
DepMap Public 23Q4,2023-11-20,OmicsCNSegmentsProfile.csv,https://ndownloader.figshare.com/files/43346952,5379ca773a09664c071e343be290876a
