release,release_date,filename,url,md5_hash
DepMap Public 24Q4,2024-12-16,CRISPRInferredModelEfficacy.csv,https://ndownloader.figshare.com/files/51064994,dc1764de570b7b0adac1da60954ae930
DepMap Public 24Q4,2024-12-16,CRISPRInferredSequenceOverdispersion.csv,https://ndownloader.figshare.com/files/51065072,d333cd8ccd658052de5eb2ad80ead74c
DepMap Public 24Q4,2024-12-16,CRISPRInferredCommonEssentials.csv,https://ndownloader.figshare.com/files/51064916,545edef0d377f252db6e5e675201bd77
DepMap Public 24Q4,2024-12-16,AchillesCommonEssentialControls.csv,https://ndownloader.figshare.com/files/51063560,9cc07e7ebc282984d8107341dfde8f26
DepMap Public 24Q4,2024-12-16,AchillesNonessentialControls.csv,https://ndownloader.figshare.com/files/51063566,ca6a757db1cae49b913423ce73b818cf
DepMap Public 24Q4,2024-12-16,AvanaRawReadcounts.csv,https://ndownloader.figshare.com/files/51064568,8bf184136edbcb187e2c9844cea96ea9
DepMap Public 24Q4,2024-12-16,HumagneRawReadcounts.csv,https://ndownloader.figshare.com/files/51065252,f43d5d558c7fa4674d734e14d8fe1ce5
DepMap Public 24Q4,2024-12-16,KYRawReadcounts.csv,https://ndownloader.figshare.com/files/51065288,0765f924355f5883ce3e1cafa769a2f5
DepMap Public 24Q4,2024-12-16,AvanaLogfoldChange.csv,https://ndownloader.figshare.com/files/51063578,5e84369ee79fb9c042b007fecd8f9846
DepMap Public 24Q4,2024-12-16,HumagneLogfoldChange.csv,https://ndownloader.figshare.com/files/51065237,b4dc13aff03624666f4da2c4aeb42927
DepMap Public 24Q4,2024-12-16,KYLogfoldChange.csv,https://ndownloader.figshare.com/files/51065282,bd178085069de8171ed2e699fb859479
DepMap Public 24Q4,2024-12-16,AvanaGuideMap.csv,https://ndownloader.figshare.com/files/51063575,380bb5e44d36e16bbc66123e3560e302
DepMap Public 24Q4,2024-12-16,HumagneGuideMap.csv,https://ndownloader.figshare.com/files/51065234,81a6fdfd9601c4420dc08528fffcc9ed
DepMap Public 24Q4,2024-12-16,KYGuideMap.csv,https://ndownloader.figshare.com/files/51065258,2e9f561a2514acb038af644a21065bee
DepMap Public 24Q4,2024-12-16,AchillesScreenQCReport.csv,https://ndownloader.figshare.com/files/51063569,701f9dda05e9e560b160e039487a9d8d
DepMap Public 24Q4,2024-12-16,AchillesSequenceQCReport.csv,https://ndownloader.figshare.com/files/51063572,e33382a1b193b0a24fe3c5d9e09ae49d
DepMap Public 24Q4,2024-12-16,AchillesHighVarianceGeneControls.csv,https://ndownloader.figshare.com/files/51063563,5e774422fe172a3a99caa51e2bb0faaa
DepMap Public 24Q4,2024-12-16,OmicsExpressionGenesExpectedCountProfile.csv,https://ndownloader.figshare.com/files/51065477,0cf3ab585fa9571186a1f5e92bc15ccb
DepMap Public 24Q4,2024-12-16,OmicsExpressionProteinCodingGenesTPMLogp1.csv,https://ndownloader.figshare.com/files/51065489,71794802b750ce77c422dad0720a40af
DepMap Public 24Q4,2024-12-16,OmicsExpressionProteinCodingGenesTPMLogp1BatchCorrected.csv,https://ndownloader.figshare.com/files/51065492,afefd19098154a62972eb975a55a36c9
DepMap Public 24Q4,2024-12-16,OmicsExpressionProteinCodingGenesTPMLogp1Stranded.csv,https://ndownloader.figshare.com/files/51065495,2426172ba8da8760bfc9b477a1c90843
DepMap Public 24Q4,2024-12-16,OmicsExpressionTranscriptsExpectedCountProfile.csv,https://ndownloader.figshare.com/files/51065519,d2c0756632eabcf0e097d3f744ccd4ba
DepMap Public 24Q4,2024-12-16,OmicsExpressionTranscriptsTPMLogp1Profile.csv,https://ndownloader.figshare.com/files/51065534,db2f0c037ff8be1c73818fd9a43ac2d9
DepMap Public 24Q4,2024-12-16,OmicsExpressionAllGenesTPMLogp1Profile.csv,https://ndownloader.figshare.com/files/51065360,41392c4fe828d80afa39da000bc0f70a
DepMap Public 24Q4,2024-12-16,OmicsExpressionAllGenesEffectiveLengthProfile.csv,https://ndownloader.figshare.com/files/51065342,0190e53f95137b3b51286a2a4b1803b3
DepMap Public 24Q4,2024-12-16,OmicsExpressionRNASeQCGeneCountProfile.csv,https://ndownloader.figshare.com/files/51065501,9ab6b559a83b0886563cf7f52e5da15e
DepMap Public 24Q4,2024-12-16,OmicsExpressionRNASeQCGeneCountStrandedProfile.csv,https://ndownloader.figshare.com/files/51065513,5d3c6b924fd2107a4d6b64f3dfb67f18
DepMap Public 24Q4,2024-12-16,OmicsCNSegmentsProfile.csv,https://ndownloader.figshare.com/files/51065333,79fc5cf5c46f215ef085dddaa0e56860
DepMap Public 24Q4,2024-12-16,OmicsCNGene.csv,https://ndownloader.figshare.com/files/51065324,4696565fa74dc805983bc278b4a41802
DepMap Public 24Q4,2024-12-16,PortalOmicsCNGeneLog2.csv,https://ndownloader.figshare.com/files/51065765,e7e07461820e47bfe4871e8cfb848977
DepMap Public 24Q4,2024-12-16,OmicsFusionFiltered.csv,https://ndownloader.figshare.com/files/51065693,16ebb6c5cab1e066d904ac6d7488f82e
DepMap Public 24Q4,2024-12-16,OmicsFusionUnfilteredProfile.csv,https://ndownloader.figshare.com/files/51065696,50e631c5de5d125ff30847d8c9c04865
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutations.csv,https://ndownloader.figshare.com/files/51065732,7bdba347a1602fe96d5654a74d6e52f1
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutationsProfile.csv,https://ndownloader.figshare.com/files/51065753,f78599f73d0b696dde81ffe5007e004c
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutationsMAFProfile.maf,https://ndownloader.figshare.com/files/51065741,84a4f416449abe9b54b87c47210fbb43
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutationsMatrixHotspot.csv,https://ndownloader.figshare.com/files/51065750,a5aeb1deef897ead3c955c372148d840
DepMap Public 24Q4,2024-12-16,OmicsSomaticMutationsMatrixDamaging.csv,https://ndownloader.figshare.com/files/51065747,cb20fdbe1cf3b9b0d8ed4f53e1f399b6
DepMap Public 24Q4,2024-12-16,OmicsExpressionGeneSetEnrichment.csv,https://ndownloader.figshare.com/files/51065381,c23d7d4a0166f36b78c8dbb20c8908f6
DepMap Public 24Q4,2024-12-16,OmicsExpressionGeneSetEnrichmentProfile.csv,https://ndownloader.figshare.com/files/51065450,b6c8c37a34b6dc0c8109d63466a8eba8
DepMap Public 24Q4,2024-12-16,OmicsProfiles.csv,https://ndownloader.figshare.com/files/51065723,7195088a5fc41eddb3f896c6e984a992
DepMap Public 24Q4,2024-12-16,OmicsDefaultModelProfiles.csv,https://ndownloader.figshare.com/files/51065339,4d342a03701c0a4c0742fedb56c1de40
DepMap Public 24Q4,2024-12-16,OmicsDefaultModelConditionProfiles.csv,https://ndownloader.figshare.com/files/51065336,b10103a813975dc204630e70d825c12c
DepMap Public 24Q4,2024-12-16,OmicsGuideMutationsBinaryKY.csv,https://ndownloader.figshare.com/files/51065714,c66aa7272d6a4c399edc7dadf8a39cba
DepMap Public 24Q4,2024-12-16,OmicsGuideMutationsBinaryHumagne.csv,https://ndownloader.figshare.com/files/51065708,89f5db84325fc164d19a1e4b4a4bbaeb
DepMap Public 24Q4,2024-12-16,OmicsGuideMutationsBinaryAvana.csv,https://ndownloader.figshare.com/files/51065699,1a455b4ff3595ac4dd055f681c291301
DepMap Public 24Q4,2024-12-16,OmicsAbsoluteCNGene.csv,https://ndownloader.figshare.com/files/51065303,16afffb33230de2fd13e15e753e28a9b
DepMap Public 24Q4,2024-12-16,OmicsAbsoluteCNSegmentsProfile.csv,https://ndownloader.figshare.com/files/51065321,e5d3a4425a3ce6d77c42ca75cd13b71b
DepMap Public 24Q4,2024-12-16,OmicsLoH.csv,https://ndownloader.figshare.com/files/51065717,55d0c2557fa7f987fc0259dff0792f80
DepMap Public 24Q4,2024-12-16,OmicsSignatures.csv,https://ndownloader.figshare.com/files/51065726,14bdb13656a584dab52e2959a1e11c5a
DepMap Public 24Q4,2024-12-16,OmicsSignaturesProfile.csv,https://ndownloader.figshare.com/files/51065729,94f8afe88b5a896126b4f122d836bb44
DepMap Public 24Q4,2024-12-16,Model.csv,https://ndownloader.figshare.com/files/51065297,675210d17675f3517b0ce39a3c274f16
DepMap Public 24Q4,2024-12-16,ModelCondition.csv,https://ndownloader.figshare.com/files/51065300,1f6033eb5b7a843b20cebe5ab63d3feb
DepMap Public 24Q4,2024-12-16,OmicsMicrosatelliteRepeatsProfile.csv,https://ndownloader.figshare.com/files/51065720,ad8c498cf0979bcfdef95ff16386ed61
DepMap Public 24Q4,2024-12-16,OmicsExpressionAllGenesTPMLogp1StrandedProfile.csv,https://ndownloader.figshare.com/files/51065378,e812c308e311f4b2275c6d51e683f3a9
DepMap Public 24Q4,2024-12-16,OmicsExpressionTranscriptsTPMLogp1StrandedProfile.csv,https://ndownloader.figshare.com/files/51065690,2175eb72675adf4693c3e79ba092a7bc
DepMap Public 24Q4,2024-12-16,OmicsExpressionGenesExpectedCountStrandedProfile.csv,https://ndownloader.figshare.com/files/51065486,cfd63e39aec4617f18f7cbb5763e22f4
DepMap Public 24Q4,2024-12-16,OmicsExpressionTranscriptsExpectedCountStrandedProfile.csv,https://ndownloader.figshare.com/files/51065522,d0ea04befa9ccf5274ce4482a81bf0a6
DepMap Public 24Q4,2024-12-16,Gene.csv,https://ndownloader.figshare.com/files/51065183,ec139ccb21b8ccb0714f21bdcc6f4137
DepMap Public 24Q4,2024-12-16,PortalCompounds.csv,https://ndownloader.figshare.com/files/51065762,8234f528f1c9e157753fa006263798d6
